step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1787626800.261664,2.998858690261841e-07,,,False,,,,,False,False,False,,10.730574607849121,8.13294792175293,7.500463962554932,5.000161170959473,,,4.499773979187012,True,0.124513102,0.778827950064,0,-1.0,-1.0,1.4142135381698608,-0.12451310455799103,-0.12451310455799103,0.1760881245136261,-0.12451310455799103,-0.12451310455799103,0.1760881245136261,-0.09697429090738297,-0.09697429090738297,0.1371423602104187,-0.09697429090738297,-0.09697429090738297,0.1371423602104187,-0.09697437286376953,-0.09697437286376953,0.13714246451854706,False,False,2.3809997364878654,0.9723994880914688,0.0,0.0,0.0,0.0,0.0,768.0475463867188,524.0169067382812,768.0475463867188,524.0169067382812,False,False,-0.22706451009242284,-0.5227637434205538,0.11294914508177827,False,,False,timeout
1,1787626800.3209765,0.05861609987914562,0.058615799993276596,17.06024655664007,True,2,0.00401149969547987,0.029285600408911705,34.146474241166544,False,False,False,,10.633600234985352,8.03597354888916,7.500529766082764,5.000185489654541,,,4.362584114074707,True,0.124513102,0.778827950064,0,-1.0,-1.0,1.4142135381698608,-0.12451310455799103,-0.12451310455799103,0.1760881245136261,-0.12451310455799103,-0.12451310455799103,0.1760881245136261,-0.11842231452465057,-0.11842231452465057,0.1674744337797165,-0.11842231452465057,-0.11842231452465057,0.1674744337797165,-0.1184225082397461,-0.1184225082397461,0.16747471690177917,False,False,2.088800072669983,1.7598001286387444,-1.0,0.5,1.1180340051651,0.0,0.0,706.6142578125,555.45947265625,706.6142578125,555.45947265625,False,False,-0.2270627332555962,-0.5227666235831787,0.11297554506255031,False,,False,timeout
2,1787626800.382236,0.1198845999315381,0.06126850005239248,16.321600808651603,True,4,0.007453099824488163,0.02803719975054264,35.666900007752936,False,False,False,,10.515177726745605,7.917551040649414,7.499935150146484,5.000337600708008,,,4.195452690124512,True,0.124513102,0.778827950064,0,-1.0,-1.0,1.4142135381698608,-0.12451310455799103,-0.12451310455799103,0.1760881245136261,-0.12451310455799103,-0.12451310455799103,0.1760881245136261,-0.1231660395860672,-0.1231660395860672,0.17418308556079865,-0.1231660395860672,-0.1231660395860672,0.17418308556079865,-0.12316608428955078,-0.12316608428955078,0.17418314516544342,False,False,1.8964996561408043,0.9904997423291206,-1.0,-0.5,1.1180340051651,-1.0,0.5,706.5534057617188,492.5953674316406,706.5534057617188,492.5953674316406,False,False,-0.22708979713271168,-0.5227559123327282,0.1129728282058794,False,,False,timeout
3,1787626800.4437432,0.1814147997647524,0.06153019983321428,16.25218189946777,True,5,0.04242500010877848,0.029805799946188927,33.55051707403892,False,False,False,,10.392011642456055,7.794384956359863,7.3136749267578125,5.098496913909912,,,4.091939449310303,True,0.124513102,0.778827950064,0,-1.0,-1.0,1.4142135381698608,-0.12451310455799103,-0.12451310455799103,0.1760881245136261,-0.12451310455799103,-0.12451310455799103,0.1760881245136261,-0.12421518564224243,-0.12421518564224243,0.17566679418087006,-0.12421518564224243,-0.12421518564224243,0.17566679418087006,-0.12421512603759766,-0.12421512603759766,0.1756667196750641,False,False,1.9288994371891022,0.9470004588365555,-1.0,0.0,1.0,-1.0,-0.5,687.4803466796875,534.3224487304688,687.4803466796875,534.3224487304688,False,False,-0.23704040637946974,-0.521522942696297,0.11304193140415589,False,,False,timeout
4,1787626800.505235,0.24289090000092983,0.061476100236177444,16.26648398578022,True,6,0.043594599701464176,0.026341000571846962,37.96363001748656,False,False,False,,10.267796516418457,7.670169830322266,7.098458290100098,5.014788627624512,,,4.134701251983643,True,0.124513102,0.778827950064,0,-1.0,-0.542080283164978,1.1374757289886475,-0.12451310455799103,-0.06749609857797623,0.1416306346654892,-0.12451310455799103,-0.06749609857797623,0.1416306346654892,-0.12444720417261124,-0.08004076778888702,0.1479649692773819,-0.12444720417261124,-0.08004076778888702,0.1479649692773819,-0.12444686889648438,-0.08004093170166016,0.14796477556228638,False,False,2.269200049340725,0.9450996294617653,-1.0,0.0,1.0,-1.0,0.0,665.442138671875,525.5498657226562,665.442138671875,525.5498657226562,False,False,-0.24274291918200702,-0.5118157816013731,0.11281070621581173,False,,False,timeout
5,1787626800.5651827,0.30388670042157173,0.0609958004206419,16.3945713164473,True,7,0.04067749995738268,0.0603024996817112,16.583060491326272,False,False,False,,10.143349647521973,7.5901288986206055,6.9318695068359375,4.974393367767334,,,4.141941070556641,True,0.124513102,0.778827950064,0,-1.0,-1.0,1.4142135381698608,-0.12451310455799103,-0.12451310455799103,0.1760881245136261,-0.12451310455799103,-0.12451310455799103,0.1760881245136261,-0.12449845671653748,-0.11467710882425308,0.16926519572734833,-0.12449845671653748,-0.11467710882425308,0.16926519572734833,-0.12449836730957031,-0.11467695236206055,0.169265016913414,False,False,1.492599956691265,0.9360006079077721,-1.0,0.0,1.0,-1.0,0.0,648.3834838867188,521.31640625,648.3834838867188,521.31640625,False,False,-0.2478676868118689,-0.5053333091645327,0.11296556255853618,False,,False,timeout
6,1787626800.6257463,0.36544710025191307,0.06156039983034134,16.244208984281627,True,8,0.022208000533282757,0.06391789950430393,15.645069812293576,False,False,False,,10.018851280212402,7.475451946258545,6.731714248657227,5.00842809677124,,,4.109923839569092,True,0.124513102,0.778827950064,0,-1.0,-1.0,1.4142135381698608,-0.12451310455799103,-0.12451310455799103,0.1760881245136261,-0.12451310455799103,-0.12451310455799103,0.1760881245136261,-0.12450984865427017,-0.12233762443065643,0.17455428838729858,-0.12450984865427017,-0.12233762443065643,0.17455428838729858,-0.12450981140136719,-0.12233781814575195,0.17455439269542694,False,False,1.5019997954368591,0.9526005014777184,-1.0,0.0,1.0,-1.0,0.0,627.8875732421875,524.8832397460938,627.8875732421875,524.8832397460938,False,False,-0.256422680467501,-0.5010332082049022,0.11285564361978773,False,,False,timeout
7,1787626800.688299,0.42651510052382946,0.06106800027191639,16.375188241752113,True,9,0.0201132008805871,0.080031200312078,12.495126851784626,False,False,False,,9.894341468811035,7.353114128112793,6.565951824188232,5.000088691711426,,,4.076138496398926,True,0.124513102,0.778827950064,0,-1.0,0.8996424674987793,1.345123291015625,-0.12451310455799103,0.11201727390289307,0.16748547554016113,-0.12451310455799103,0.11201727390289307,0.16748547554016113,-0.12451238185167313,0.060184478759765625,0.1382949948310852,-0.12451238185167313,0.060184478759765625,0.1382949948310852,-0.1245126724243164,0.060184478759765625,0.1382952481508255,False,False,1.9864002242684364,0.930500216782093,-1.0,-0.5,1.1180340051651,-1.0,0.0,610.9134521484375,492.56927490234375,610.9134521484375,492.56927490234375,False,False,-0.26243362436312256,-0.49593994643948447,0.11299182856014625,False,,False,timeout
8,1787626800.7494211,0.4881263002753258,0.061611199751496315,16.230815241927075,True,11,0.020121400244534016,0.02681579999625683,37.291447584617586,False,False,False,,9.769828796386719,7.413298606872559,6.369702339172363,4.995008945465088,,,4.172407627105713,True,0.124513102,0.778827950064,0,0.21160316467285156,-1.0,1.022142767906189,0.026347367092967033,-0.12451310455799103,0.1272701770067215,0.026347367092967033,-0.12451310455799103,0.1272701770067215,-0.00701865553855896,-0.08366316556930542,0.08395705372095108,-0.00701865553855896,-0.08366316556930542,0.08395705372095108,-0.00701904296875,-0.0836629867553711,0.08395690470933914,False,False,1.5022996813058853,0.9299991652369499,-1.0,0.0,1.0,-1.0,-0.5,590.8175048828125,523.4769287109375,590.8175048828125,523.4769287109375,False,False,-0.2696788290180392,-0.4901205326992265,0.11291826707961367,False,,False,timeout
9,1787626800.811012,0.5496891001239419,0.06156279984861612,16.24357570576737,True,12,0.0009193001314997673,0.0350144999101758,28.559596811759214,False,False,False,,9.762809753417969,7.3296356201171875,6.172996520996094,4.89483118057251,,,4.337629795074463,True,0.124513102,0.778827950064,0,-1.0,-1.0,1.4142135381698608,-0.12451310455799103,-0.12451310455799103,0.1760881245136261,-0.12451310455799103,-0.12451310455799103,0.1760881245136261,-0.09852670878171921,-0.11547820270061493,0.1517983078956604,-0.09852670878171921,-0.11547820270061493,0.1517983078956604,-0.0985269546508789,-0.1154780387878418,0.15179835259914398,False,False,1.48019939661026,1.0450007393956184,0.0,-1.0,1.0,-1.0,0.0,632.1148681640625,450.09832763671875,632.1148681640625,450.09832763671875,False,False,-0.2741854957157448,-0.4802812021476475,0.11281875635851955,False,,False,timeout
